X,Y,Name,description,Sample_ID_new,DNA_ID_GenBank_NO,chemotype,lineage,Phenotype,Country,GPS_coordinates,Haplotype_number,LatDeg,LongDeg,Lat,Long,Acc_No_1,Acc_No_2
18.72,68.3601167,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Abisko_235<br>DNA ID/GenBank NO: 235<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  68.3601167°, 018.7200000°<br>Haplotype number: H1",Sweden_Abisko_235,235,UV+,lineage C,"cylindrical, UV+",Sweden," 68.3601167°, 018.7200000°",H1,68.3601167,18.72,68.3601167,18.72,KY559142,
18.1212472,67.5872222,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Gaelivare_72<br>DNA ID/GenBank NO: 72<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  67.5872222°, 018.1212472°<br>Haplotype number: H1",Sweden_Gaelivare_72,72,UV+,lineage C,"cylindrical, UV+",Sweden," 67.5872222°, 018.1212472°",H1,67.5872222,18.1212472,67.5872222,18.1212472,KY559169,
14.1398833,66.2898667,T. vermicularis v. subuliformis,"Sample ID new: Sweden_MoiRana_05<br>DNA ID/GenBank NO: 5<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  66.2898667°, 014.1398833°<br>Haplotype number: H1",Sweden_MoiRana_05,5,UV+,lineage C,"cylindrical, UV+",Sweden," 66.2898667°, 014.1398833°",H1,66.2898667,14.1398833,66.2898667,14.1398833,KY559125,
14.1398833,66.2898667,T. vermicularis v. subuliformis,"Sample ID new: Sweden_MoiRana_37<br>DNA ID/GenBank NO: 37<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  66.2898667°, 014.1398833°<br>Haplotype number: H1",Sweden_MoiRana_37,37,UV+,lineage C,"cylindrical, UV+",Sweden," 66.2898667°, 014.1398833°",H1,66.2898667,14.1398833,66.2898667,14.1398833,KY559162,
14.1398833,66.2898667,T. vermicularis v. subuliformis,"Sample ID new: Sweden_MoiRana_38<br>DNA ID/GenBank NO: 38<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  66.2898667°, 014.1398833°<br>Haplotype number: H1",Sweden_MoiRana_38,38,UV+,lineage C,"cylindrical, UV+",Sweden," 66.2898667°, 014.1398833°",H1,66.2898667,14.1398833,66.2898667,14.1398833,KY559163,
14.1398833,66.2898667,T. vermicularis v. subuliformis,"Sample ID new: Sweden_MoiRana_39<br>DNA ID/GenBank NO: 39<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  66.2898667°, 014.1398833°<br>Haplotype number: H1",Sweden_MoiRana_39,39,UV+,lineage C,"cylindrical, UV+",Sweden," 66.2898667°, 014.1398833°",H1,66.2898667,14.1398833,66.2898667,14.1398833,KY559164,
14.1398833,66.2898667,T. vermicularis v. subuliformis,"Sample ID new: Sweden_MoiRana_44<br>DNA ID/GenBank NO: 44<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  66.2898667°, 014.1398833°<br>Haplotype number: H1",Sweden_MoiRana_44,44,UV+,lineage C,"cylindrical, UV+",Sweden," 66.2898667°, 014.1398833°",H1,66.2898667,14.1398833,66.2898667,14.1398833,KY559165,
15.2307889,65.4329111,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Taerna_219.1<br>DNA ID/GenBank NO: 219.1<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates: 65.4329111°,   015.2307889°<br>Haplotype number: H1",Sweden_Taerna_219.1,219.1,UV+,lineage C,"cylindrical, UV+",Sweden,"65.4329111°,   015.2307889°",H1,65.4329111,  015.2307889 ,65.4329111,  015.2307889 ,KY559140,
15.2307889,65.4329111,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Taerna_219.2<br>DNA ID/GenBank NO: 219.2<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates: 65.4329111°,   015.2307889°<br>Haplotype number: H1",Sweden_Taerna_219.2,219.2,UV+,lineage C,"cylindrical, UV+",Sweden,"65.4329111°,   015.2307889°",H1,65.4329111,  015.2307889 ,65.4329111,  015.2307889 ,KY559240,KY559109
16.5557222,68.528,T. vermicularis v. subuliformis,"Sample ID new: Norway_Troms_EU714430<br>DNA ID/GenBank NO: EU714430<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates: 68.5280000°,   016.5557222°<br>Haplotype number: H1",Norway_Troms_EU714430,EU714430,UV+,lineage C,"cylindrical, UV+",Norway,"68.5280000°, 016.5557222°",H1,68.528,16.5557222,68.528,16.5557222,,
16.5557222,68.528,T. vermicularis v. subuliformis,"Sample ID new: Norway_Troms_EU714431<br>DNA ID/GenBank NO: EU714431<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates: 68.5280000°,   016.5557222°<br>Haplotype number: H1",Norway_Troms_EU714431,EU714431,UV+,lineage C,"cylindrical, UV+",Norway,"68.5280000°, 016.5557222°",H1,68.528,16.5557222,68.528,16.5557222,,
170.849575,-43.2167639,T. vermicularis v. subuliformis,"Sample ID new: NZ_AY961604<br>DNA ID/GenBank NO: AY961604<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: New Zeeland<br>GPS coordinates:  -43.2167639°, 170.8495750°<br>Haplotype number: H1",NZ_AY961604,AY961604,UV+,lineage C,"cylindrical, UV+",New Zeeland," -43.2167639°, 170.8495750°",H1,-43.2167639,170.849575,-43.2167639,170.849575,,
170.849575,-43.2167639,T. vermicularis v. subuliformis,"Sample ID new: NZ_AY961605<br>DNA ID/GenBank NO: AY961605<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: New Zeeland<br>GPS coordinates:  -43.2167639°, 170.8495750°<br>Haplotype number: H1",NZ_AY961605,AY961605,UV+,lineage C,"cylindrical, UV+",New Zeeland," -43.2167639°, 170.8495750°",H1,-43.2167639,170.849575,-43.2167639,170.849575,,
-72.0314139,-13.5148472,T. vermicularis,"Sample ID new: Peru_Cusco_JQ409343<br>DNA ID/GenBank NO: JQ409343<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -13.5148472°, -072.0314139°<br>Haplotype number: H7",Peru_Cusco_JQ409343,JQ409343,UV-,T. vermicularis,"cylindrical, UV-",Peru," -13.5148472°, -072.0314139°",H7,-13.5148472,-72.0314139,-13.5148472,-72.0314139,,
-72.0314139,-13.5148472,T. vermicularis v. subuliformis,"Sample ID new: Peru_Cusco_JQ409349<br>DNA ID/GenBank NO: JQ409343<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Peru<br>GPS coordinates:  -13.5148472°, -072.0314139°<br>Haplotype number: H1",Peru_Cusco_JQ409349,JQ409343,UV+,lineage C,"cylindrical, UV+",Peru," -13.5148472°, -072.0314139°",H1,-13.5148472,-72.0314139,-13.5148472,-72.0314139,,
99.7118889,26.6306111,T. vermicularis v. subuliformis,"Sample ID new: China_Yunnan_EU714432<br>DNA ID/GenBank NO: EU714432<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: China<br>GPS coordinates: 26.6306111°,   099.7118889°<br>Haplotype number: H1",China_Yunnan_EU714432,EU714432,UV+,lineage C,"cylindrical, UV+",China,"26.6306111°,   099.7118889°",H1,26.6306111,  099.7118889 ,26.6306111,  099.7118889 ,,
99.7118889,26.6306111,T. vermicularis v. subuliformis,"Sample ID new: China_Yunnan_EU714433<br>DNA ID/GenBank NO: EU714433<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: China<br>GPS coordinates: 26.6306111°,   099.7118889°<br>Haplotype number: H1",China_Yunnan_EU714433,EU714433,UV+,lineage C,"cylindrical, UV+",China,"26.6306111°,   099.7118889°",H1,26.6306111,  099.7118889 ,26.6306111,  099.7118889 ,,
99.7118889,26.6306111,T. vermicularis,"Sample ID new: China_Yunnan_EU714436<br>DNA ID/GenBank NO: EU714436<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: China<br>GPS coordinates: 26.6306111°,   099.7118889°<br>Haplotype number: H1",China_Yunnan_EU714436,EU714436,UV-,T. vermicularis,"cylindrical, UV-",China,"26.6306111°,   099.7118889°",H1,26.6306111,  099.7118889 ,26.6306111,  099.7118889 ,,
100.1019444,25.685,T. vermicularis,"Sample ID new: China_Yunnan_EU714437<br>DNA ID/GenBank NO: EU714437<br>chemotype: UV-<br>lineage: T. vermicularis<br>Phenotype: cylindrical, UV-<br>Country: China<br>GPS coordinates: 25.6850000°,   100.1019444°<br>Haplotype number: H1",China_Yunnan_EU714437,EU714437,UV-,T. vermicularis,"cylindrical, UV-",China,"25.6850000°, 100.1019444°",H1,25.685,100.1019444,25.685,100.1019444,,
16.5934472,56.6636972,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_20<br>DNA ID/GenBank NO: 20<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.6636972°, 016.5934472°<br>Haplotype number: H1",Sweden_Öland_20,20,UV+,lineage C,"cylindrical, UV+",Sweden," 56.6636972°, 016.5934472°",H1,56.6636972,16.5934472,56.6636972,16.5934472,KY559191,
